file, #v, #c
cnf/plazar/Blasted_Real/blasted_case25.cnf, 68, 195
cnf/plazar/Blasted_Real/blasted_squaring3.cnf, 885, 2809
cnf/plazar/Blasted_Real/blasted_case201.cnf, 200, 544
cnf/plazar/Blasted_Real/blasted_case125.cnf, 393, 1555
cnf/plazar/Blasted_Real/blasted_case124.cnf, 133, 386
cnf/plazar/Blasted_Real/blasted_case_1_b12_even1.cnf, 2681, 8492
cnf/plazar/Blasted_Real/blasted_case_1_4_b14_even.cnf, 1532, 4761
cnf/plazar/Blasted_Real/blasted_case33.cnf, 51, 143
cnf/plazar/Blasted_Real/blasted_case100.cnf, 72, 178
cnf/plazar/Blasted_Real/blasted_squaring12.cnf, 1507, 5210
cnf/plazar/Blasted_Real/blasted_case_2_b12_2.cnf, 827, 2725
cnf/plazar/Blasted_Real/blasted_case_1_ptb_1.cnf, 966, 3035
cnf/plazar/Blasted_Real/blasted_case35.cnf, 400, 1414
cnf/plazar/Blasted_Real/blasted_squaring41.cnf, 4185, 13599
cnf/plazar/Blasted_Real/blasted_case5.cnf, 176, 518
cnf/plazar/Blasted_Real/blasted_case26.cnf, 53, 148
cnf/plazar/Blasted_Real/blasted_case213.cnf, 648, 1891
cnf/plazar/Blasted_Real/blasted_case29.cnf, 65, 190
cnf/plazar/Blasted_Real/blasted_case3_b14_even3.cnf, 1304, 4057
cnf/plazar/Blasted_Real/blasted_case53.cnf, 132, 395
cnf/plazar/Blasted_Real/blasted_case112.cnf, 137, 520
cnf/plazar/Blasted_Real/blasted_case_3_b14_2.cnf, 270, 805
cnf/plazar/Blasted_Real/blasted_TR_b14_1_linear.cnf, 1287, 3950
cnf/plazar/Blasted_Real/blasted_case59_1.cnf, 93, 285
cnf/plazar/Blasted_Real/blasted_case127.cnf, 36, 104
cnf/plazar/Blasted_Real/blasted_squaring28.cnf, 1060, 3839
cnf/plazar/Blasted_Real/blasted_case106.cnf, 204, 509
cnf/plazar/Blasted_Real/blasted_case204.cnf, 214, 580
cnf/plazar/Blasted_Real/blasted_case_2_b14_1.cnf, 238, 681
cnf/plazar/Blasted_Real/blasted_case15.cnf, 296, 774
cnf/plazar/Blasted_Real/blasted_case135.cnf, 236, 708
cnf/plazar/Blasted_Real/blasted_case9.cnf, 279, 753
cnf/plazar/Blasted_Real/blasted_case3.cnf, 294, 1110
cnf/plazar/Blasted_Real/blasted_squaring16.cnf, 1627, 5835
cnf/plazar/Blasted_Real/blasted_case_2_b12_even2.cnf, 2669, 8460
cnf/plazar/Blasted_Real/blasted_case141.cnf, 4155, 11758
cnf/plazar/Blasted_Real/blasted_case137.cnf, 60, 146
cnf/plazar/Blasted_Real/blasted_case_1_b12_2.cnf, 827, 2725
cnf/plazar/Blasted_Real/blasted_case61.cnf, 282, 753
cnf/plazar/Blasted_Real/blasted_squaring14.cnf, 1458, 5009
cnf/plazar/Blasted_Real/blasted_case_1_b11_1.cnf, 340, 1026
cnf/plazar/Blasted_Real/blasted_case108.cnf, 205, 800
cnf/plazar/Blasted_Real/blasted_case134.cnf, 60, 146
cnf/plazar/Blasted_Real/blasted_squaring2.cnf, 885, 2809
cnf/plazar/Blasted_Real/blasted_case63.cnf, 96, 299
cnf/plazar/Blasted_Real/blasted_case40.cnf, 245, 650
cnf/plazar/Blasted_Real/blasted_case68.cnf, 178, 553
cnf/plazar/Blasted_Real/blasted_case210.cnf, 872, 2937
cnf/plazar/Blasted_Real/blasted_case_3_b14_1.cnf, 238, 681
cnf/plazar/Blasted_Real/blasted_squaring60.cnf, 5186, 16134
cnf/plazar/Blasted_Real/blasted_case10.cnf, 328, 878
cnf/plazar/Blasted_Real/blasted_case2.cnf, 296, 1116
cnf/plazar/Blasted_Real/blasted_squaring25.cnf, 846, 2947
cnf/plazar/Blasted_Real/blasted_case200.cnf, 14, 42
cnf/plazar/Blasted_Real/blasted_case_1_b14_1.cnf, 238, 681
cnf/plazar/Blasted_Real/blasted_squaring70.cnf, 882, 2663
cnf/plazar/Blasted_Real/blasted_case21.cnf, 126, 411
cnf/plazar/Blasted_Real/blasted_case24.cnf, 65, 190
cnf/plazar/Blasted_Real/blasted_case60.cnf, 15, 35
cnf/plazar/Blasted_Real/blasted_squaring30.cnf, 1031, 3693
cnf/plazar/Blasted_Real/blasted_case128.cnf, 36, 104
cnf/plazar/Blasted_Real/blasted_case206.cnf, 14, 42
cnf/plazar/Blasted_Real/blasted_case31.cnf, 53, 148
cnf/plazar/Blasted_Real/blasted_TR_b14_2_linear.cnf, 1570, 4963
cnf/plazar/Blasted_Real/blasted_case_0_b12_2.cnf, 827, 2725
cnf/plazar/Blasted_Real/blasted_case_1_b12_1.cnf, 427, 1385
cnf/plazar/Blasted_Real/blasted_case_0_ptb_1.cnf, 1507, 4621
cnf/plazar/Blasted_Real/blasted_case12.cnf, 737, 2310
cnf/plazar/Blasted_Real/blasted_case115.cnf, 428, 1851
cnf/plazar/Blasted_Real/blasted_case_2_b14_even.cnf, 1304, 4057
cnf/plazar/Blasted_Real/blasted_case126.cnf, 302, 1129
cnf/plazar/Blasted_Real/blasted_case105.cnf, 170, 407
cnf/plazar/Blasted_Real/blasted_squaring51.cnf, 496, 1947
cnf/plazar/Blasted_Real/blasted_squaring7.cnf, 1628, 5837
cnf/plazar/Blasted_Real/blasted_case47.cnf, 118, 328
cnf/plazar/Blasted_Real/blasted_case114.cnf, 428, 1851
cnf/plazar/Blasted_Real/blasted_squaring40.cnf, 4173, 13539
cnf/plazar/Blasted_Real/blasted_case43.cnf, 116, 421
cnf/plazar/Blasted_Real/blasted_squaring11.cnf, 966, 3213
cnf/plazar/Blasted_Real/blasted_case37.cnf, 1084, 3159
cnf/plazar/Blasted_Real/blasted_case27.cnf, 52, 146
cnf/plazar/Blasted_Real/blasted_squaring24.cnf, 695, 2193
cnf/plazar/Blasted_Real/blasted_case51.cnf, 132, 395
cnf/plazar/Blasted_Real/blasted_case203.cnf, 214, 580
cnf/plazar/Blasted_Real/blasted_TR_device_1_even_linear.cnf, 2447, 7612
cnf/plazar/Blasted_Real/blasted_case116.cnf, 438, 1881
cnf/plazar/Blasted_Real/blasted_case119.cnf, 267, 787
cnf/plazar/Blasted_Real/blasted_case101.cnf, 72, 178
cnf/plazar/Blasted_Real/blasted_case34.cnf, 409, 1597
cnf/plazar/Blasted_Real/blasted_case146.cnf, 219, 558
cnf/plazar/Blasted_Real/blasted_squaring10.cnf, 1099, 3632
cnf/plazar/Blasted_Real/blasted_case143.cnf, 427, 1592
cnf/plazar/Blasted_Real/blasted_case212.cnf, 1189, 3477
cnf/plazar/Blasted_Real/blasted_case_0_b12_even3.cnf, 4157, 13049
cnf/plazar/Blasted_Real/blasted_case138.cnf, 849, 2253
cnf/plazar/Blasted_Real/blasted_case_0_b12_even1.cnf, 2681, 8492
cnf/plazar/Blasted_Real/blasted_case104.cnf, 3666, 11589
cnf/plazar/Blasted_Real/blasted_case131.cnf, 432, 1830
cnf/plazar/Blasted_Real/blasted_squaring23.cnf, 710, 2268
cnf/plazar/Blasted_Real/blasted_TR_b14_3_linear.cnf, 1942, 6228
cnf/plazar/Blasted_Real/blasted_case59.cnf, 93, 285
cnf/plazar/Blasted_Real/blasted_TR_ptb_1_linear.cnf, 1969, 6288
cnf/plazar/Blasted_Real/blasted_case45.cnf, 116, 421
cnf/plazar/Blasted_Real/blasted_case23.cnf, 77, 235
cnf/plazar/Blasted_Real/blasted_case36.cnf, 64, 208
cnf/plazar/Blasted_Real/blasted_case109.cnf, 241, 915
cnf/plazar/Blasted_Real/blasted_case_0_b14_1.cnf, 812, 3000
cnf/plazar/Blasted_Real/blasted_TR_b12_even2_linear.cnf, 8633, 28088
cnf/plazar/Blasted_Real/blasted_case7.cnf, 116, 365
cnf/plazar/Blasted_Real/blasted_case49.cnf, 1510, 6505
cnf/plazar/Blasted_Real/blasted_case207.cnf, 824, 2128
cnf/plazar/Blasted_Real/blasted_case136.cnf, 211, 615
cnf/plazar/Blasted_Real/blasted_case1_b14_even3.cnf, 1318, 4093
cnf/plazar/Blasted_Real/blasted_case130.cnf, 644, 2056
cnf/plazar/Blasted_Real/blasted_case214.cnf, 645, 1883
cnf/plazar/Blasted_Real/blasted_case64.cnf, 93, 285
cnf/plazar/Blasted_Real/blasted_TR_ptb_2_linear.cnf, 3857, 12774
cnf/plazar/Blasted_Real/blasted_squaring6.cnf, 885, 2809
cnf/plazar/Blasted_Real/blasted_case19.cnf, 397, 1126
cnf/plazar/Blasted_Real/blasted_case46.cnf, 176, 660
cnf/plazar/Blasted_Real/blasted_case_2_b12_even1.cnf, 2681, 8492
cnf/plazar/Blasted_Real/blasted_case145.cnf, 219, 558
cnf/plazar/Blasted_Real/blasted_TR_b12_1_linear.cnf, 1914, 6619
cnf/plazar/Blasted_Real/blasted_case39.cnf, 245, 650
cnf/plazar/Blasted_Real/blasted_case118.cnf, 309, 1367
cnf/plazar/Blasted_Real/blasted_squaring4.cnf, 891, 2839
cnf/plazar/Blasted_Real/blasted_case20.cnf, 397, 1126
cnf/plazar/Blasted_Real/blasted_TR_b12_2_linear.cnf, 2426, 8373
cnf/plazar/Blasted_Real/blasted_squaring29.cnf, 1141, 4248
cnf/sundermann/security/CVE/VarelaVaca2020-2020-9372.cnf, 225, 22393
cnf/sundermann/business/erp_system/Pereira2016.cnf, 1920, 61362
cnf/sundermann/database/berkeleydb/Hierons2020.cnf, 117, 417
cnf/sundermann/deep_learning/cnn-architecture/Ghamizi2019-light.cnf, 3296, 8004
cnf/sundermann/automotive/automotive01/Kowal2016.cnf, 2513, 10300
cnf/sundermann/automotive/automotive2/Knüppel2017-2_4.cnf, 18616, 350120
cnf/sundermann/e_commerce/e_agribusiness/Pereira2016.cnf, 2238, 2615
cnf/sundermann/e_commerce/e_shop/Lau2006.cnf, 173, 289
cnf/sundermann/text/xtext/Mendonca2009.cnf, 137, 179
cnf/sundermann/finance/bank/AlHajjaji2019.cnf, 176, 280
cnf/sundermann/finance/decisionmaking/AlHajjaji2019.cnf, 366, 627
cnf/sundermann/finance/FinancialServices01/Nieke2018-2018-05-09.cnf, 771, 7238
cnf/sundermann/navigation/routefinding/Mendonca2009.cnf, 103, 185
cnf/sundermann/navigation/subseacontrolsystem/Mendonca2009.cnf, 145, 378
cnf/sundermann/hardware/pc-richmond/Sprey2020.cnf, 377, 1356
cnf/sundermann/systems_software/psim/Knüppel2017.cnf, 1194, 2369
cnf/sundermann/systems_software/psim/Berger2013.cnf, 1181, 2995
cnf/sundermann/systems_software/mcb2100/Knüppel2017.cnf, 1262, 2528
cnf/sundermann/systems_software/mcb2100/Berger2013.cnf, 1249, 3824
cnf/sundermann/systems_software/npwr/Knüppel2017.cnf, 1271, 2546
cnf/sundermann/systems_software/npwr/Berger2013.cnf, 1258, 3822
cnf/sundermann/systems_software/mac7100evb/Knüppel2017.cnf, 1247, 2498
cnf/sundermann/systems_software/mac7100evb/Berger2013.cnf, 1234, 3770
cnf/sundermann/systems_software/sa1100mm/Knüppel2017.cnf, 1235, 2485
cnf/sundermann/systems_software/sa1100mm/Berger2013.cnf, 1222, 3760
cnf/sundermann/systems_software/pc_rltk8139/Knüppel2017.cnf, 1270, 2530
cnf/sundermann/systems_software/pc_rltk8139/Berger2013.cnf, 1257, 3179
cnf/sundermann/systems_software/asb/Knüppel2017.cnf, 1244, 2455
cnf/sundermann/systems_software/asb/Berger2013.cnf, 1231, 3081
cnf/sundermann/systems_software/assabet/Knüppel2017.cnf, 1279, 2584
cnf/sundermann/systems_software/assabet/Berger2013.cnf, 1266, 3883
cnf/sundermann/systems_software/innovator/Knüppel2017.cnf, 1270, 2549
cnf/sundermann/systems_software/innovator/Berger2013.cnf, 1256, 50452
cnf/sundermann/systems_software/aki3068net/Knüppel2017.cnf, 1220, 2434
cnf/sundermann/systems_software/aki3068net/Berger2013.cnf, 1207, 3080
cnf/sundermann/systems_software/hs7729pci/Knüppel2017.cnf, 1312, 2619
cnf/sundermann/systems_software/hs7729pci/Berger2013.cnf, 1298, 49911
cnf/sundermann/systems_software/pc_vmWare/Knüppel2017.cnf, 1268, 2526
cnf/sundermann/systems_software/pc_vmWare/Berger2013.cnf, 1255, 3174
cnf/sundermann/systems_software/eb40a/Knüppel2017.cnf, 1254, 2517
cnf/sundermann/systems_software/eb40a/Berger2013.cnf, 1241, 3817
cnf/sundermann/systems_software/ipaq/Knüppel2017.cnf, 1271, 2569
cnf/sundermann/systems_software/ipaq/Berger2013.cnf, 1258, 3868
cnf/sundermann/systems_software/pc_usb_d12/Knüppel2017.cnf, 1294, 2587
cnf/sundermann/systems_software/pc_usb_d12/Berger2013.cnf, 1281, 3231
cnf/sundermann/systems_software/excalibur_arm9/Knüppel2017.cnf, 1247, 2534
cnf/sundermann/systems_software/excalibur_arm9/Berger2013.cnf, 1233, 50538
cnf/sundermann/systems_software/h8s_sim/Knüppel2017.cnf, 1196, 2380
cnf/sundermann/systems_software/h8s_sim/Berger2013.cnf, 1183, 3003
cnf/sundermann/systems_software/se7751/Knüppel2017.cnf, 1309, 2586
cnf/sundermann/systems_software/se7751/Berger2013.cnf, 1295, 3254
cnf/sundermann/systems_software/cq7750/Knüppel2017.cnf, 1281, 2529
cnf/sundermann/systems_software/cq7750/Berger2013.cnf, 1267, 3173
cnf/sundermann/systems_software/lpcmt/Knüppel2017.cnf, 1262, 2528
cnf/sundermann/systems_software/lpcmt/Berger2013.cnf, 1249, 3824
cnf/sundermann/systems_software/se77x9/Knüppel2017.cnf, 1333, 2664
cnf/sundermann/systems_software/se77x9/Berger2013.cnf, 1319, 49937
cnf/sundermann/systems_software/am31_sim/Knüppel2017.cnf, 1178, 2344
cnf/sundermann/systems_software/am31_sim/Berger2013.cnf, 1165, 2968
cnf/sundermann/systems_software/uE250/Knüppel2017.cnf, 1262, 2531
cnf/sundermann/systems_software/uE250/Berger2013.cnf, 1249, 3810
cnf/sundermann/systems_software/prpmc1100/Knüppel2017.cnf, 1236, 2479
cnf/sundermann/systems_software/prpmc1100/Berger2013.cnf, 1223, 3754
cnf/sundermann/systems_software/uCLinux_base/Knüppel2017.cnf, 380, 3982
cnf/sundermann/systems_software/cdl_linux/Knüppel2017.cnf, 1245, 2489
cnf/sundermann/systems_software/cdl_linux/Berger2013.cnf, 1232, 3154
cnf/sundermann/systems_software/ceb_v850/Knüppel2017.cnf, 1202, 2400
cnf/sundermann/systems_software/ceb_v850/Berger2013.cnf, 1189, 3025
cnf/sundermann/systems_software/at91sam7sek/Knüppel2017.cnf, 1309, 2622
cnf/sundermann/systems_software/at91sam7sek/Berger2013.cnf, 1296, 3921
cnf/sundermann/systems_software/olpch2294/Knüppel2017.cnf, 1274, 2552
cnf/sundermann/systems_software/olpch2294/Berger2013.cnf, 1261, 3851
cnf/sundermann/systems_software/vrc4373/Knüppel2017.cnf, 1260, 2478
cnf/sundermann/systems_software/vrc4373/Berger2013.cnf, 1247, 3104
cnf/sundermann/systems_software/cme555/Knüppel2017.cnf, 1279, 2515
cnf/sundermann/systems_software/cme555/Berger2013.cnf, 1266, 3167
cnf/sundermann/systems_software/eb40/Knüppel2017.cnf, 1253, 2516
cnf/sundermann/systems_software/eb40/Berger2013.cnf, 1240, 3816
cnf/sundermann/systems_software/mpc50/Knüppel2017.cnf, 1226, 2453
cnf/sundermann/systems_software/mpc50/Berger2013.cnf, 1213, 3728
cnf/sundermann/systems_software/pati/Knüppel2017.cnf, 1261, 2510
cnf/sundermann/systems_software/pati/Berger2013.cnf, 1248, 3266
cnf/sundermann/systems_software/ec555/Knüppel2017.cnf, 1280, 2517
cnf/sundermann/systems_software/ec555/Berger2013.cnf, 1267, 3169
cnf/sundermann/systems_software/eb55/Knüppel2017.cnf, 1283, 2580
cnf/sundermann/systems_software/eb55/Berger2013.cnf, 1270, 3882
cnf/sundermann/systems_software/tx39_sim/Knüppel2017.cnf, 1192, 2365
cnf/sundermann/systems_software/tx39_sim/Berger2013.cnf, 1179, 2988
cnf/sundermann/systems_software/sparclite_sim/Knüppel2017.cnf, 1181, 2349
cnf/sundermann/systems_software/sparclite_sim/Berger2013.cnf, 1168, 2972
cnf/sundermann/systems_software/fads/Knüppel2017.cnf, 1200, 2382
cnf/sundermann/systems_software/fads/Berger2013.cnf, 1187, 3008
cnf/sundermann/systems_software/stm3210e_eval/Knüppel2017.cnf, 1283, 2559
cnf/sundermann/systems_software/stm3210e_eval/Berger2013.cnf, 1269, 3200
cnf/sundermann/systems_software/smdk2410/Knüppel2017.cnf, 1279, 2568
cnf/sundermann/systems_software/smdk2410/Berger2013.cnf, 1265, 50468
cnf/sundermann/systems_software/ts6/Knüppel2017.cnf, 1253, 2500
cnf/sundermann/systems_software/ts6/Berger2013.cnf, 1240, 3235
cnf/sundermann/systems_software/viper/Knüppel2017.cnf, 1314, 2597
cnf/sundermann/systems_software/viper/Berger2013.cnf, 1301, 3230
cnf/sundermann/systems_software/Embtoolkit/Knüppel2017.cnf, 1179, 5414
cnf/sundermann/systems_software/Embtoolkit/Berger2013.cnf, 23516, 180511
cnf/sundermann/systems_software/olpcl2294/Knüppel2017.cnf, 1286, 2576
cnf/sundermann/systems_software/olpcl2294/Berger2013.cnf, 1273, 3878
cnf/sundermann/systems_software/edosk2674/Knüppel2017.cnf, 1207, 2409
cnf/sundermann/systems_software/edosk2674/Berger2013.cnf, 1194, 3034
cnf/sundermann/systems_software/phycore229x/Knüppel2017.cnf, 1373, 2722
cnf/sundermann/systems_software/phycore229x/Berger2013.cnf, 1360, 4026
cnf/sundermann/systems_software/eb42/Knüppel2017.cnf, 1247, 2501
cnf/sundermann/systems_software/eb42/Berger2013.cnf, 1234, 3779
cnf/sundermann/systems_software/mb93093/Knüppel2017.cnf, 1243, 2455
cnf/sundermann/systems_software/mb93093/Berger2013.cnf, 1230, 3083
cnf/sundermann/systems_software/aeb/Knüppel2017.cnf, 1226, 2470
cnf/sundermann/systems_software/aeb/Berger2013.cnf, 1213, 3767
cnf/sundermann/systems_software/aim711/Knüppel2017.cnf, 1277, 2571
cnf/sundermann/systems_software/aim711/Berger2013.cnf, 1264, 3873
cnf/sundermann/systems_software/adder/Knüppel2017.cnf, 1285, 2570
cnf/sundermann/systems_software/adder/Berger2013.cnf, 1272, 3201
cnf/sundermann/systems_software/snds/Knüppel2017.cnf, 1231, 2472
cnf/sundermann/systems_software/snds/Berger2013.cnf, 1218, 3748
cnf/sundermann/systems_software/rattler/Knüppel2017.cnf, 1324, 2611
cnf/sundermann/systems_software/rattler/Berger2013.cnf, 1311, 3245
cnf/sundermann/systems_software/ts1000/Knüppel2017.cnf, 1310, 2586
cnf/sundermann/systems_software/ts1000/Berger2013.cnf, 1297, 3218
cnf/sundermann/systems_software/integrator_arm9/Knüppel2017.cnf, 1281, 2599
cnf/sundermann/systems_software/integrator_arm9/Berger2013.cnf, 1267, 50606
cnf/sundermann/systems_software/refidt334/Knüppel2017.cnf, 1276, 2510
cnf/sundermann/systems_software/refidt334/Berger2013.cnf, 1263, 3140
cnf/sundermann/systems_software/cma230/Knüppel2017.cnf, 1225, 2464
cnf/sundermann/systems_software/cma230/Berger2013.cnf, 1212, 3739
cnf/sundermann/systems_software/uCLinux_Config/Berger2013.cnf, 11254, 31637
cnf/sundermann/systems_software/uClibc/Knüppel2017.cnf, 313, 1240
cnf/sundermann/systems_software/uClibc/Oh2020-ng_1_0_29.cnf, 269, 1403
cnf/sundermann/systems_software/uClibc/Pett2023-2020-12-24_11-54-53.cnf, 235, 1670
cnf/sundermann/systems_software/ocelot/Knüppel2017.cnf, 1279, 2512
cnf/sundermann/systems_software/ocelot/Berger2013.cnf, 1266, 3141
cnf/sundermann/systems_software/Buildroot/Berger2013.cnf, 14910, 45603
cnf/sundermann/systems_software/sparc_erc32/Knüppel2017.cnf, 1181, 2349
cnf/sundermann/systems_software/sparc_erc32/Berger2013.cnf, 1168, 2972
cnf/sundermann/systems_software/gps4020/Knüppel2017.cnf, 1226, 2466
cnf/sundermann/systems_software/gps4020/Berger2013.cnf, 1213, 3743
cnf/sundermann/systems_software/at91sam7xek/Knüppel2017.cnf, 1332, 2660
cnf/sundermann/systems_software/at91sam7xek/Berger2013.cnf, 1319, 3963
cnf/sundermann/systems_software/cerfpda/Knüppel2017.cnf, 1304, 2634
cnf/sundermann/systems_software/cerfpda/Berger2013.cnf, 1291, 3940
cnf/sundermann/systems_software/csb281/Knüppel2017.cnf, 1246, 2478
cnf/sundermann/systems_software/csb281/Berger2013.cnf, 1233, 3114
cnf/sundermann/systems_software/windows/Mendonca2009-8.cnf, 461, 1724
cnf/sundermann/systems_software/Fiasco/Oh2020-17_10.cnf, 234, 1178
cnf/sundermann/systems_software/Fiasco/Pett2023-2020-12-01_14-09-14.cnf, 253, 1542
cnf/sundermann/systems_software/Fiasco/Berger2013.cnf, 1638, 5228
cnf/sundermann/systems_software/integrator_arm7/Knüppel2017.cnf, 1272, 2554
cnf/sundermann/systems_software/integrator_arm7/Berger2013.cnf, 1259, 3939
cnf/sundermann/systems_software/jmr3904/Knüppel2017.cnf, 1212, 2412
cnf/sundermann/systems_software/jmr3904/Berger2013.cnf, 1199, 3035
cnf/sundermann/systems_software/sam7ex256/Knüppel2017.cnf, 1345, 2685
cnf/sundermann/systems_software/sam7ex256/Berger2013.cnf, 1332, 3989
cnf/sundermann/systems_software/axTLS/Berger2013.cnf, 684, 2155
cnf/sundermann/systems_software/BusyBox/Berger2013-1.18.0.cnf, 6796, 17836
cnf/sundermann/systems_software/BusyBox/Knüppel2017-1.18.0.cnf, 854, 1163
cnf/sundermann/systems_software/BusyBox/Pett2021-2010-05-09_00-13-40.cnf, 631, 681
cnf/sundermann/systems_software/BusyBox/Oh2020-1_28_0.cnf, 998, 962
cnf/sundermann/systems_software/ixdp425/Knüppel2017.cnf, 1260, 2519
cnf/sundermann/systems_software/ixdp425/Berger2013.cnf, 1247, 3799
cnf/sundermann/systems_software/adderII/Knüppel2017.cnf, 1289, 2575
cnf/sundermann/systems_software/adderII/Berger2013.cnf, 1276, 3206
cnf/sundermann/systems_software/picasso/Knüppel2017.cnf, 1261, 2529
cnf/sundermann/systems_software/picasso/Berger2013.cnf, 1248, 3808
cnf/sundermann/systems_software/Linux/Knüppel2017-2.6.33.3.cnf, 6467, 40121
cnf/sundermann/systems_software/phycore/Knüppel2017.cnf, 1287, 2551
cnf/sundermann/systems_software/phycore/Berger2013.cnf, 1274, 3852
cnf/sundermann/systems_software/sh4_202_md/Knüppel2017.cnf, 1272, 2548
cnf/sundermann/systems_software/sh4_202_md/Berger2013.cnf, 1258, 3196
cnf/sundermann/systems_software/cq7708/Knüppel2017.cnf, 1252, 2524
cnf/sundermann/systems_software/cq7708/Berger2013.cnf, 1238, 49770
cnf/sundermann/systems_software/calm32_ceb/Knüppel2017.cnf, 1186, 2367
cnf/sundermann/systems_software/calm32_ceb/Berger2013.cnf, 1173, 2990
cnf/sundermann/systems_software/ToyBox/Oh2020-0_7_5.cnf, 316, 108
cnf/sundermann/systems_software/ToyBox/Berger2013.cnf, 544, 1020
cnf/sundermann/systems_software/vads/Knüppel2017.cnf, 1253, 2500
cnf/sundermann/systems_software/vads/Berger2013.cnf, 1240, 3235
cnf/sundermann/systems_software/aaed2000/Knüppel2017.cnf, 1298, 2611
cnf/sundermann/systems_software/aaed2000/Berger2013.cnf, 1284, 50512
cnf/sundermann/systems_software/sh7708/Knüppel2017.cnf, 1267, 2562
cnf/sundermann/systems_software/sh7708/Berger2013.cnf, 1253, 49851
cnf/sundermann/systems_software/atlas_mips32_4kc/Knüppel2017.cnf, 1229, 2452
cnf/sundermann/systems_software/atlas_mips32_4kc/Berger2013.cnf, 1216, 3078
cnf/sundermann/systems_software/malta_mips32_4kc/Knüppel2017.cnf, 1245, 2481
cnf/sundermann/systems_software/malta_mips32_4kc/Berger2013.cnf, 1232, 3213
cnf/sundermann/systems_software/e7t/Knüppel2017.cnf, 1280, 2537
cnf/sundermann/systems_software/e7t/Berger2013.cnf, 1266, 3816
cnf/sundermann/systems_software/atlas_mips64_5kc/Knüppel2017.cnf, 1222, 2440
cnf/sundermann/systems_software/atlas_mips64_5kc/Berger2013.cnf, 1209, 3066
cnf/sundermann/systems_software/vrc4375/Knüppel2017.cnf, 1271, 2500
cnf/sundermann/systems_software/vrc4375/Berger2013.cnf, 1258, 3129
cnf/sundermann/systems_software/moab/Knüppel2017.cnf, 1291, 2589
cnf/sundermann/systems_software/moab/Berger2013.cnf, 1277, 3249
cnf/sundermann/systems_software/ea2468/Knüppel2017.cnf, 1408, 2808
cnf/sundermann/systems_software/ea2468/Berger2013.cnf, 1395, 4138
cnf/sundermann/systems_software/mace1/Knüppel2017.cnf, 1247, 2498
cnf/sundermann/systems_software/mace1/Berger2013.cnf, 1234, 3770
cnf/sundermann/systems_software/mbx/Knüppel2017.cnf, 1308, 2586
cnf/sundermann/systems_software/mbx/Berger2013.cnf, 1295, 3218
cnf/sundermann/systems_software/dreamcast/Knüppel2017.cnf, 1266, 2524
cnf/sundermann/systems_software/dreamcast/Berger2013.cnf, 1252, 3168
cnf/sundermann/systems_software/h8max/Knüppel2017.cnf, 1215, 2425
cnf/sundermann/systems_software/h8max/Berger2013.cnf, 1202, 3072
cnf/sundermann/systems_software/olpce2294/Knüppel2017.cnf, 1287, 2579
cnf/sundermann/systems_software/olpce2294/Berger2013.cnf, 1274, 3881
cnf/sundermann/systems_software/nano/Knüppel2017.cnf, 1278, 2565
cnf/sundermann/systems_software/nano/Berger2013.cnf, 1265, 3870
cnf/sundermann/systems_software/XSEngine/Knüppel2017.cnf, 1273, 2524
cnf/sundermann/systems_software/XSEngine/Berger2013.cnf, 1260, 3803
cnf/sundermann/systems_software/grg/Knüppel2017.cnf, 1254, 2511
cnf/sundermann/systems_software/grg/Berger2013.cnf, 1241, 3792
cnf/sundermann/systems_software/iq80321/Knüppel2017.cnf, 1269, 2542
cnf/sundermann/systems_software/iq80321/Berger2013.cnf, 1256, 3820
cnf/sundermann/systems_software/flexanet/Knüppel2017.cnf, 1278, 2583
cnf/sundermann/systems_software/flexanet/Berger2013.cnf, 1265, 3883
cnf/sundermann/systems_software/m5272c3/Knüppel2017.cnf, 1336, 2661
cnf/sundermann/systems_software/m5272c3/Berger2013.cnf, 1323, 3297
cnf/sundermann/systems_software/pc_i82559/Knüppel2017.cnf, 1272, 2531
cnf/sundermann/systems_software/pc_i82559/Berger2013.cnf, 1259, 3179
cnf/sundermann/systems_software/stb/Knüppel2017.cnf, 1265, 2497
cnf/sundermann/systems_software/stb/Berger2013.cnf, 1252, 3146
cnf/sundermann/systems_software/uCLinux/Berger2013.cnf, 1850, 2468
cnf/sundermann/systems_software/pc_i82544/Knüppel2017.cnf, 1272, 2531
cnf/sundermann/systems_software/pc_i82544/Berger2013.cnf, 1259, 3179
cnf/sundermann/systems_software/asb2305/Knüppel2017.cnf, 1255, 2475
cnf/sundermann/systems_software/asb2305/Berger2013.cnf, 1242, 3101
cnf/sundermann/systems_software/cerf/Knüppel2017.cnf, 1289, 2604
cnf/sundermann/systems_software/cerf/Berger2013.cnf, 1276, 3910
cnf/sundermann/systems_software/Freetz/Berger2013.cnf, 31012, 102705
cnf/sundermann/systems_software/FreeBSD/AlHajjaji2019-8.0.0.cnf, 1397, 15692
cnf/sundermann/systems_software/FreeBSD/Berger2013-icse11.cnf, 1396, 62183
cnf/sundermann/systems_software/ebsa285/Knüppel2017.cnf, 1258, 2531
cnf/sundermann/systems_software/ebsa285/Berger2013.cnf, 1245, 3832
cnf/sundermann/systems_software/pid/Knüppel2017.cnf, 1242, 2502
cnf/sundermann/systems_software/pid/Berger2013.cnf, 1229, 3778
cnf/sundermann/systems_software/android/Mendonca2009-6.cnf, 179, 400
